date,average_temperature,precipitation_sum,wind_speed_10m_max,sunshine_duration,snowfall_sum,CollisionCount
2014/6/9,18.7,2.8,15.2,51357.75,0,12
2014/6/10,16.3,0,24.1,54745.88,0,12
2014/6/11,15,0,14.3,47466.46,0,17
2014/6/12,16.45,0,7.4,54848.79,0,10
2014/6/13,18.35,0,9.7,43002.04,0,16
2014/6/14,16.9,1.8,16.5,53488.29,0,10
2014/6/15,15.2,0,20,1915.05,0,7
2014/6/16,14.65,0,20.7,4485.02,0,12
2014/6/17,15,0,19.7,42004.84,0,13
2014/6/18,15.5,0,17.6,17977.96,0,20
2014/6/19,15.95,0.5,18.5,46817.61,0,11
2014/6/20,14.6,0,13.7,15851.4,0,11
2014/6/21,17.15,0,14,54593.74,0,13
2014/6/22,17.95,0,8.8,37238.25,0,7
2014/6/23,17.55,0,6.7,52882.24,0,14
2014/6/24,17.75,0.5,18.8,52141.45,0,15
2014/6/25,15.25,0,14.8,53396.15,0,11
2014/6/26,15.35,1.9,12.9,48690.43,0,23
2014/6/27,16.5,0.5,19.6,41975.8,0,14
2014/6/28,15.15,6.8,12,51861,0,4
2014/6/29,14.45,1.3,19.1,50857.27,0,5
2014/6/30,14.7,1.1,10.5,49264.55,0,12
2014/7/1,16.2,0,13,50999.69,0,16
2014/7/2,16.8,0,14.9,44207.58,0,16
2014/7/3,18.45,0,20.2,54598.56,0,19
2014/7/4,18.95,0,23.2,54160.78,0,12
2014/7/5,18.55,4.4,20.6,26212.41,0,8
2014/7/6,17.1,0.4,16.8,33331.35,0,5
2014/7/7,15.3,0.1,13.7,50311.42,0,11
2014/7/8,15.65,2,14.5,47934.35,0,12
2014/7/9,17.05,0,28.6,40255.56,0,14
2014/7/10,15.6,3,23.9,25123.74,0,12
2014/7/11,16.4,5.3,18.6,3450.18,0,9
2014/7/12,18.95,0.8,10.8,32958.76,0,11
2014/7/13,18.55,4.9,18.6,32619.61,0,3
2014/7/14,16.75,0,21.4,41154.86,0,16
2014/7/15,19.85,0.3,17.3,37939.09,0,15
2014/7/16,19.1,0,14.5,46841.6,0,15
2014/7/17,20.25,0,17.5,43980.89,0,14
2014/7/18,22.95,0,19.9,51607.43,0,13
2014/7/19,22.25,8.6,13.4,24662.68,0,12
2014/7/20,21.05,6.2,12,31805.78,0,3
2014/7/21,20.5,0.3,14.8,47060.54,0,12
2014/7/22,19.2,0,15.9,51736.37,0,21
2014/7/23,20.6,1.4,20.4,51582.07,0,15
2014/7/24,20.85,0,17.6,51664.68,0,22
2014/7/25,20.35,1.3,17.1,46899.57,0,12
2014/7/26,20.95,0,12.7,50516.46,0,6
2014/7/27,20.9,0,15.2,42373.45,0,11
2014/7/28,18.45,11.8,14.1,35159.05,0,9
2014/7/29,20.15,0,16.6,49054.98,0,19
2014/7/30,18.8,0,13.7,45454.1,0,14
2014/7/31,18.55,0,15.3,39502.23,0,11
2014/8/1,18.4,0.2,18.6,48821.88,0,13
2014/8/2,18.15,3.1,21.6,35221.25,0,8
2014/8/3,16.25,0,19.9,46323.49,0,5
2014/8/4,16.85,0.1,12.3,50124.66,0,10
2014/8/5,17.35,0.1,20.1,44684.39,0,16
2014/8/6,20.15,8,18.5,40687.52,0,11
2014/8/7,18.4,0.6,9.4,49656.88,0,15
2014/8/8,18.65,20.6,17.6,13946.92,0,9
2014/8/9,17.4,4.9,21.5,42583.86,0,7
2014/8/10,16.85,15.7,34,22592.12,0,6
2014/8/11,16.05,2.8,28.9,49303.87,0,7
2014/8/12,15.3,0.8,25.5,46100.11,0,10
2014/8/13,15.75,0.6,19.7,48920.27,0,17
2014/8/14,15.05,12.5,15.3,34538.49,0,19
2014/8/15,15.05,1,15.3,42198.98,0,6
2014/8/16,15,0,22,35292.11,0,8
2014/8/17,15.45,0.5,27.9,23565.13,0,9
2014/8/18,14.8,0.5,22.1,45799.29,0,13
2014/8/19,13.45,0.6,19.9,46915.95,0,8
2014/8/20,12.45,0,15.2,47505.98,0,8
2014/8/21,12.15,0,22.7,42572.79,0,6
2014/8/22,15.05,0.1,17.7,40827.46,0,12
2014/8/23,12.6,0,17.1,46781.85,0,4
2014/8/24,12.35,0,10.5,35495.86,0,8
2014/8/25,13.15,16.2,16.2,0,0,2
2014/8/26,15.1,6.7,19.8,1732.51,0,9
2014/8/27,15.75,0.2,19.5,19357.98,0,11
2014/8/28,17.65,0.6,22.7,31634.98,0,6
2014/8/29,16.35,0.1,27.7,29004.88,0,14
2014/8/30,16.15,0,22.8,12950.07,0,6
2014/8/31,15.8,0.1,17.2,40754.92,0,10
2014/9/1,14.3,1.4,15.1,3998.46,0,8
2014/9/2,16.6,0,12.6,24239.3,0,21
2014/9/3,17.55,0.1,15.6,34056.23,0,12
2014/9/4,17.05,0,14.7,28637.74,0,13
2014/9/5,17,0.1,9.8,19220.55,0,12
2014/9/6,17.2,0.2,6.4,13846.4,0,6
2014/9/7,15.45,1.5,9.9,39780.62,0,4
2014/9/8,15.05,0,10,43156.68,0,15
2014/9/9,14.45,0,10.2,30194.58,0,19
2014/9/10,14.25,0,12.2,28203.42,0,27
2014/9/11,13.9,0,11.8,19233.55,0,14
2014/9/12,16.05,0,14.2,34715.04,0,20
2014/9/13,15.75,0.1,17.4,29504.08,0,5
2014/9/14,16.25,0.2,20.7,41017.66,0,5
2014/9/15,16.95,0,12.7,35314.27,0,6
2014/9/16,17.7,0.8,13.3,27355.68,0,11
2014/9/17,17.7,0,19.5,28701.73,0,7
2014/9/18,19.55,0,15.3,39012.64,0,16
2014/9/19,18.4,7,8.6,28593.66,0,22
2014/9/20,16.95,0.4,14.8,1442.64,0,10
2014/9/21,13.8,0,20.1,39221.5,0,4
2014/9/22,12.5,0,10.3,39533.36,0,15
2014/9/23,12.65,0,11.1,34783.54,0,15
2014/9/24,14.15,1.2,20.6,38801.39,0,21
2014/9/25,12.7,0,19,23788.73,0,13
2014/9/26,17.65,0,17.6,28505.24,0,5
2014/9/27,16.85,0,6,25266.53,0,8
2014/9/28,17.4,0,10.2,24473.9,0,4
2014/9/29,16.75,0.1,13.8,28038.64,0,9
2014/9/30,17.05,0,14.4,24627.07,0,8
2014/10/1,17,0.2,16.9,25299.98,0,15
2014/10/2,16.2,1.2,8.4,31500.28,0,13
2014/10/3,15.95,0,16.7,21080.9,0,16
2014/10/4,11.85,5.8,20.4,16226.91,0,7
2014/10/5,9.8,0,13.5,36629.36,0,8
2014/10/6,10.55,6.4,26.2,0,0,10
2014/10/7,11.45,2.7,26.3,35541.32,0,19
2014/10/8,12.5,4.6,30.9,24311.78,0,12
2014/10/9,14.1,1.7,35.6,35312.91,0,19
2014/10/10,12.75,2.1,20.7,34745.58,0,12
2014/10/11,11.8,0.7,14.8,34495.01,0,5
2014/10/12,10.6,6.8,24.6,8090.25,0,5
2014/10/13,13.25,17.3,28.7,568.57,0,12
2014/10/14,12.6,0.6,13.4,3889.67,0,14
2014/10/15,12.65,11.6,16.4,405.21,0,12
2014/10/16,13.7,0.7,18.2,19243.66,0,7
2014/10/17,15.35,2.4,23,27058.71,0,11
2014/10/18,17.55,0,29.6,6019.9,0,5
2014/10/19,15.7,0,27.8,22180.23,0,9
2014/10/20,13.75,0,22.1,32429.56,0,20
2014/10/21,10.9,1.3,38.5,29556.36,0,8
2014/10/22,10.2,0,24,25194.93,0,16
2014/10/23,12.45,0.8,21.2,11062,0,10
2014/10/24,14.6,5.1,15.1,11192.95,0,8
2014/10/25,11.5,0,19,30365.81,0,5
2014/10/26,12.6,0,27,18029.32,0,3
2014/10/27,13.7,0,23.1,31240.32,0,11
2014/10/28,14,0,20.2,31119.86,0,15
2014/10/29,13.6,4.1,14.8,0,0,10
2014/10/30,15.2,0,17.6,4770.69,0,16
2014/10/31,16.65,0,18.9,26438.94,0,11
2014/11/1,14.5,0,26.9,22046.47,0,9
2014/11/2,12.4,7.9,29.5,7544.57,0,0
2014/11/3,8.05,7.6,26.2,6447.81,0,15
2014/11/4,7.9,3.7,11.8,29317.81,0,15
2014/11/5,6.95,1.1,18.7,28589.59,0,11
2014/11/6,5.85,0.7,27.1,22599.82,0,7
2014/11/7,10.15,6.7,31.1,25801,0,4
2014/11/8,10.2,6.4,32.3,3793.71,0,6
2014/11/9,9.1,1.1,10.5,22941.97,0,5
2014/11/10,9.25,0.7,24.7,27378,0,17
2014/11/11,11.05,2.2,25.8,18493.08,0,13
2014/11/12,10.9,1.5,20.9,25625.03,0,19
2014/11/13,11.2,0.3,27.9,1137.68,0,12
2014/11/14,9.3,10.4,25.2,4227.51,0,10
2014/11/15,9.05,0.7,9.7,19567.59,0,12
2014/11/16,9.2,4.2,11.3,1826.23,0,8
2014/11/17,8.3,7.1,16.9,5486.6,0,8
2014/11/18,8.95,0,12.6,26558.65,0,12
2014/11/19,8.35,0,13.4,15842.72,0,19
2014/11/20,8.4,0,13,21457.15,0,12
2014/11/21,8.05,4.9,17.6,2103.67,0,9
2014/11/22,11,4.7,13.6,2377.58,0,1
2014/11/23,8.2,16.4,17.8,0,0,3
2014/11/24,3.4,0,10.2,21933.98,0,8
2014/11/25,4.55,5.3,16.9,1419.07,0,16
2014/11/26,8.1,2,10.1,0,0,10
2014/11/27,9.55,1.6,12.7,6154.08,0,13
2014/11/28,10.3,0.2,20.8,17011.77,0,11
2014/11/29,8.1,0.8,14.8,15132.89,0,5
2014/11/30,7.5,0,18.9,11751.36,0,5
2014/12/1,7.3,0,18,0,0,7
2014/12/2,6.5,0,28.9,0,0,8
2014/12/3,6.7,0,26,20101.19,0,5
2014/12/4,4.55,0,16.1,0,0,9
2014/12/5,3.75,0,16.3,12625.34,0,4
2014/12/6,1.35,0,15.6,23543.31,0,8
2014/12/7,5.6,0.4,22.5,11798.48,0,1
2014/12/8,3.45,0,21.3,22645.33,0,10
2014/12/9,4.25,0.4,33.2,17463.76,0,7
2014/12/10,8.05,0.5,32.4,23147.32,0,10
2014/12/11,6.5,0.3,29.9,21661.4,0,18
2014/12/12,6,8.7,41.9,1010.86,0,5
2014/12/13,1.4,0,10.9,22454.61,0,4
2014/12/14,3.35,0.8,24.8,22280.73,0,5
2014/12/15,5.65,0.6,21.3,18840.74,0,10
2014/12/16,3.2,1.7,17.3,22317.11,0,8
2014/12/17,8.95,9.5,27.9,0,0,10
2014/12/18,11.45,0,30,0,0,5
2014/12/19,8.3,1.6,30,18711.52,0,6
2014/12/20,5.95,0,24.8,22030.21,0,4
2014/12/21,6.75,0,29,7914.45,0,1
2014/12/22,10.7,0,32.2,1979.08,0,1
2014/12/23,10.5,0,27.7,11516.9,0,2
2014/12/24,7.85,0.6,28.9,18469.05,0,5
2014/12/25,3.75,0,17.7,22375.47,0,0
2014/12/26,3.6,10.5,24.4,0,0,1
2014/12/27,4.45,1.1,41.7,16179.42,0,1
2014/12/28,1.2,0,21.3,22532.89,0,2
2014/12/29,0.7,0,15.4,22380.28,0,2
2014/12/30,0.3,0,11.7,22115.68,0,3
2014/12/31,1.4,0,20.5,20679.81,0,2
2015/1/1,7.95,1.4,34.3,0,0,0
2015/1/2,7.7,0.2,33.4,20784.69,0,3
2015/1/3,3.95,11.4,18.4,0,0,1
2015/1/4,1.7,0,9.9,22026.72,0,2
2015/1/5,6.65,0,14.3,2590.05,0,5
2015/1/6,5.55,0.2,23.2,5541.5,0,13
2015/1/7,5.2,0,30.5,11621.73,0,9
2015/1/8,8.3,13,29,8778.62,0,8
2015/1/9,10.7,0.3,38.3,18000,0,5
2015/1/10,8,0.5,40.4,12624.54,0,2
2015/1/11,5.25,0,27.3,22964.9,0,5
2015/1/12,9.05,3,35.9,0,0,9
2015/1/13,7,7.7,31.7,21381.39,0,8
2015/1/14,5.05,2.3,39.9,23833.56,0,7
2015/1/15,7.45,10.3,45.9,23410.78,0,9
2015/1/16,2.45,0,28.7,4027.32,0,7
2015/1/17,1.2,0.7,17.9,22890.13,0.07,8
2015/1/18,0.5,2.9,14.4,17301.98,0.07,3
2015/1/19,0.55,0,13,22655.91,0,10
2015/1/20,0.05,0.4,19,14451.42,0,10
2015/1/21,2.55,0.4,22.1,0,0,4
2015/1/22,1.25,0,12.2,25879.65,0,14
2015/1/23,1.75,1.8,23.8,25354.35,0,13
2015/1/24,3.75,4.1,24.9,26800.21,0,6
2015/1/25,3.3,0,19.6,26433.96,0,2
2015/1/26,5.85,0.1,19.8,7253.5,0,7
2015/1/27,4.85,0,15.9,21016.86,0,8
2015/1/28,5.7,1.1,37.9,12247.54,0,11
2015/1/29,2.65,1.6,27.4,19110.11,0.28,9
2015/1/30,2.65,0.9,22,25385.78,0.42,6
2015/1/31,1.4,2,28.9,15057.76,0.7,0
2015/2/1,1.4,0.4,31.4,22280.8,0.21,1
2015/2/2,-0.55,0,13.3,25182.84,0,6
2015/2/3,1.45,1.6,20.8,24643.21,1.33,5
2015/2/4,1.85,0,21.3,14567.31,0,11
2015/2/5,2.15,1.1,19.5,22053.02,0.91,8
2015/2/6,2.3,0,29.8,29607.27,0,2
2015/2/7,3.35,0,18.2,6746.46,0,8
2015/2/8,3.6,0,19.1,28527.52,0,5
2015/2/9,3.55,0,14.3,13164.8,0,6
2015/2/10,3.5,0,8.4,5618.56,0,10
2015/2/11,3.65,0,7.3,8932.06,0,5
2015/2/12,2.55,0,10.5,5998.36,0,4
2015/2/13,4.2,4.7,33.2,4583.25,0,4
2015/2/14,5.8,4.8,15,12139.3,0,3
2015/2/15,6.15,0,12.7,2756.6,0,5
2015/2/16,5.4,7.3,20.7,1381.38,0,9
2015/2/17,4.25,0,18.6,31884.82,0,13
2015/2/18,3.55,0,19.1,31863.88,0,5
2015/2/19,5.7,8.1,29.9,6755.83,0,12
2015/2/20,3.95,2.2,15.6,0,0,3
2015/2/21,2.8,0.6,20,29651.54,0,3
2015/2/22,3.05,6.7,34.2,15893.38,0,2
2015/2/23,5.9,0.8,31.2,32282.05,0,7
2015/2/24,5.6,0,31.3,31093.67,0,3
2015/2/25,6.35,0.3,14.5,11928.12,0,7
2015/2/26,6.8,3.8,23,0,0,9
2015/2/27,4,0,15.8,27351.74,0,14
2015/2/28,6.35,2.3,30.8,0,0,1
2015/3/1,7.2,1.3,31.7,30499.35,0,6
2015/3/2,5.05,0,34.2,35103.3,0,8
2015/3/3,4.85,0.8,26.2,33648.59,0,10
2015/3/4,5.05,0.1,24.7,35474.3,0,13
2015/3/5,4.1,0,17.1,28150.73,0,11
2015/3/6,5.9,0,22,33933.79,0,7
2015/3/7,9.3,0,23.6,33742.73,0,11
2015/3/8,8.55,0,20.3,20383.73,0,5
2015/3/9,5.25,0.2,23.8,14268.47,0,5
2015/3/10,6.65,0,14.5,36883.2,0,11
2015/3/11,6.05,0,18.7,29659.93,0,14
2015/3/12,7.75,0,20,32933.82,0,10
2015/3/13,6.65,0,19.7,20783.17,0,10
2015/3/14,4.85,0,22.7,18433.24,0,6
2015/3/15,5.8,0.7,23.7,30513.16,0,3
2015/3/16,5.6,2.3,13.9,14776.27,0,5
2015/3/17,6.65,1.9,11.5,25049.85,0,11
2015/3/18,6.3,0,16.9,34864.44,0,5
2015/3/19,6.5,0,21.7,165.39,0,7
2015/3/20,7.3,0,14.6,29140.57,0,7
2015/3/21,6.25,0,24.3,9944.37,0,5
2015/3/22,3.95,0,16.9,34761.64,0,2
2015/3/23,4.25,0.4,15,27691.21,0,11
2015/3/24,5.4,2.7,14.5,36030.31,0,12
2015/3/25,3.85,0.7,11.3,41058.53,0,17
2015/3/26,6.75,6.1,26.3,24696.52,0,13
2015/3/27,6.5,0,17.2,32400,0,15
2015/3/28,9.5,0,32.1,2475.12,0,6
2015/3/29,9.95,3.1,42.6,9437.11,0,1
2015/3/30,7.6,0,36.2,35240.68,0,10
2015/3/31,8.3,1.1,42.2,42479.17,0,8
2015/4/1,6.5,2.1,28.5,42655.35,0,6
2015/4/2,7.6,2,28.6,26516.41,0,7
2015/4/3,8.85,4.7,14.6,0,0,4
2015/4/4,6.8,0.2,25.8,0,0,1
2015/4/5,7.35,0,7.9,15979.71,0,2
2015/4/6,7.95,0,19.1,43033.01,0,5
2015/4/7,9.05,0,7.6,43200,0,10
2015/4/8,10,0,8.5,30196.07,0,9
2015/4/9,10.25,0,7.9,41894.08,0,15
2015/4/10,10.9,0.1,15.1,43818.21,0,6
2015/4/11,8.45,1.3,25.5,28341.53,0,4
2015/4/12,8.35,0.2,28.9,43679.98,0,7
2015/4/13,10,0,13.9,25708.34,0,7
2015/4/14,12.4,0,18.7,45167.84,0,14
2015/4/15,13.85,0,15.1,45343.1,0,20
2015/4/16,11.2,0,18.9,45217.73,0,10
2015/4/17,9.3,0,22,40970.32,0,13
2015/4/18,8.85,0,24.1,46534.87,0,5
2015/4/19,6.65,0,18.8,37350.86,0,5
2015/4/20,9.4,0,16.4,46968.48,0,15
2015/4/21,9.4,0,17.5,47183.36,0,11
2015/4/22,8.85,0,23.1,43001.34,0,13
2015/4/23,10.25,0,11.2,35162.11,0,8
2015/4/24,10,0.7,18.7,44617.55,0,11
2015/4/25,13.6,5.4,22.6,31406.93,0,4
2015/4/26,7.6,2.9,15.1,3039.19,0,5
2015/4/27,7.1,0.2,17.2,48427.68,0,11
2015/4/28,7.75,0,21.7,47726.38,0,18
2015/4/29,9.05,4.1,29.6,36224.91,0,14
2015/4/30,8.9,0.7,22.8,49029.41,0,10
2015/5/1,8,0,22.7,29597.66,0,9
2015/5/2,7.7,0,19.5,19222.86,0,7
2015/5/3,13.95,6.5,27.8,22505.19,0,8
2015/5/4,14.25,7,24.5,33995.78,0,12
2015/5/5,12.6,2.2,44.3,34836.4,0,9
2015/5/6,11.45,4.3,39.7,49742.41,0,7
2015/5/7,11.25,1,20.8,45837.85,0,12
2015/5/8,11.25,2.1,22.2,19249.62,0,6
2015/5/9,12.4,0.2,30.6,40103.39,0,8
2015/5/10,11.25,0,21.3,43233.79,0,7
2015/5/11,15.6,0,22.1,41325.36,0,12
2015/5/12,12.2,0,27.5,49635.99,0,14
2015/5/13,10.95,0,14.8,50516.54,0,14
2015/5/14,8.6,12,23.6,1869.08,0,11
2015/5/15,11.05,0,18.4,39769.53,0,13
2015/5/16,12.2,0.1,19,36061.07,0,5
2015/5/17,11.4,0,19.4,42069.48,0,6
2015/5/18,11.15,4.9,37.7,21993.46,0,10
2015/5/19,10.15,1.5,26,50821.41,0,11
2015/5/20,9.55,1.1,20.6,51084.75,0,15
2015/5/21,11.15,0,16.5,50046.23,0,8
2015/5/22,11.85,0,12.8,30044.7,0,12
2015/5/23,13.3,0.2,12.9,18194.23,0,7
2015/5/24,14,1.1,15.3,22779.18,0,8
2015/5/25,10.8,0,16.4,15272.64,0,4
2015/5/26,13.35,0,16.9,40747.38,0,9
2015/5/27,11.85,1.6,21.3,42508.69,0,11
2015/5/28,13.1,0.1,21.2,50722,0,9
2015/5/29,10.95,5.6,32.4,36370.81,0,5
2015/5/30,10.7,0,17.9,45082.38,0,10
2015/5/31,11.85,1.7,26.3,5475.67,0,3
2015/6/1,10.7,2.9,34.1,27840.58,0,7
2015/6/2,14.15,0.8,40.2,14946.32,0,10
2015/6/3,14.05,0,20.8,49192.68,0,19
2015/6/4,14.6,0,14.3,54299.33,0,18
2015/6/5,17.1,2.1,20.5,48600.27,0,12
2015/6/6,12.85,0,25,52888.73,0,11
2015/6/7,12.45,0,12.1,53587.35,0,7
2015/6/8,12.5,0,20,46101.19,0,31
2015/6/9,10.85,0,25.9,41385.3,0,11
2015/6/10,12.8,0,23.2,41628.66,0,15
2015/6/11,15.6,0,23.2,54783.13,0,16
2015/6/12,18.2,6.3,15.8,41685.11,0,10
2015/6/13,15.8,1.8,21,2524.05,0,5
2015/6/14,15.35,0,16.2,18455.61,0,4
2015/6/15,13.4,0,17,34247.96,0,16
2015/6/16,14.8,0,10.8,27833.66,0,17
2015/6/17,16.8,0.4,25.2,31463.06,0,13
2015/6/18,16.3,0.6,16.1,51308.59,0,14
2015/6/19,14.35,0,17.6,37377.09,0,10
2015/6/20,14.1,3.5,14.6,4537.5,0,4
2015/6/21,16.1,0.2,20.2,18642.82,0,2
2015/6/22,14.1,5.2,25.2,28619.96,0,6
2015/6/23,14.9,0,17.2,41875.67,0,11
2015/6/24,17.1,0,17.1,41586.31,0,21
2015/6/25,17.15,0,12.8,50451.73,0,11
2015/6/26,17.55,1.7,21.5,33848.29,0,13
2015/6/27,17.65,0,17.3,54787.72,0,3
2015/6/28,17.4,1.5,18.6,27705.45,0,7
2015/6/29,17.7,0,12.6,54434,0,19
2015/6/30,19.1,0,16.9,54853.72,0,18
2015/7/1,25.65,0,19.5,53563.72,0,14
2015/7/2,19.05,0.9,20.1,21284.7,0,12
2015/7/3,18.4,6.4,21,52573.09,0,12
2015/7/4,20.55,2.2,20.4,53437.55,0,7
2015/7/5,17.85,4,22.6,36098.57,0,11
2015/7/6,16.4,0,18.8,54328.97,0,18
2015/7/7,16.95,1.1,26.6,36958.76,0,19
2015/7/8,16.05,0.7,25.8,27067.03,0,16
2015/7/9,15.5,0,15.2,54027.14,0,23
2015/7/10,17.55,0,15.9,51498.39,0,14
2015/7/11,18.6,0.9,20.4,51879.47,0,13
2015/7/12,17.6,1.4,23.7,16032.2,0,7
2015/7/13,18.25,1.2,22.4,4007.14,0,12
2015/7/14,18.9,1.1,16.6,3546.73,0,5
2015/7/15,18.45,1.3,11.8,15319.94,0,8
2015/7/16,19.1,2.6,19.5,35879.04,0,10
2015/7/17,18.75,1,26,51014.28,0,13
2015/7/18,16.75,0,14.2,47301.66,0,12
2015/7/19,18.1,2.8,26.2,44056.05,0,8
2015/7/20,17.25,0.2,25.5,5421.98,0,18
2015/7/21,18.8,0,23.2,50533.69,0,16
2015/7/22,17.5,0,22.7,49532.48,0,11
2015/7/23,16.05,0.1,14.1,36575.7,0,10
2015/7/24,14.95,24.1,22.1,0,0,12
2015/7/25,14.9,10.2,27.4,45987.49,0,10
2015/7/26,14.15,11.4,24.7,6204.5,0,2
2015/7/27,16.75,0.2,30,31404.01,0,7
2015/7/28,15.3,0.7,29.3,44864.71,0,9
2015/7/29,13.6,0.1,20,39363.36,0,14
2015/7/30,13.25,0,17.6,50611.32,0,12
2015/7/31,13.95,0,9.8,34430.88,0,14
2015/8/1,14.15,0,17.6,46117.54,0,4
2015/8/2,16.95,0,17.9,48504.87,0,15
2015/8/3,18.65,0.1,27.4,40305.32,0,12
2015/8/4,16.65,0,26.4,39785.04,0,10
2015/8/5,17.6,0.4,15.5,39283.02,0,12
2015/8/6,17.65,0.1,21.1,33105.98,0,17
2015/8/7,16.75,0,13.8,46292.24,0,8
2015/8/8,18.2,0,11.2,48950.34,0,9
2015/8/9,17.35,0,15.7,49724.39,0,7
2015/8/10,18.4,2,22.7,7310.15,0,8
2015/8/11,15.85,1.9,9,561.75,0,8
2015/8/12,17.8,3.2,18.9,33985.16,0,10
2015/8/13,18.95,22.8,26.1,7618.74,0,11
2015/8/14,18.45,9.9,18.5,19230.4,0,4
2015/8/15,16.8,0,13.6,41889.61,0,7
2015/8/16,15.05,0.3,8.1,24299.3,0,5
2015/8/17,15.65,0,12.1,30975.6,0,13
2015/8/18,15.9,1.7,15.5,2806.98,0,5
2015/8/19,16.25,5.7,19.5,27949.41,0,7
2015/8/20,17.25,1.6,17.6,16638.45,0,6
2015/8/21,19.8,0,20.4,39487.3,0,10
2015/8/22,20.8,0,20.2,44182.47,0,9
2015/8/23,17.45,3.8,19.6,33701.07,0,3
2015/8/24,14.15,20.1,18.4,0,0,12
2015/8/25,14.4,5.9,24.2,18692.26,0,7
2015/8/26,15.9,8.3,33.3,5877.75,0,9
2015/8/27,15.85,0.8,21.1,29590.7,0,7
2015/8/28,14.5,0,19.4,44911.31,0,9
2015/8/29,17.25,2.6,11.9,23218.5,0,2
2015/8/30,17.2,0.6,14.8,5717.64,0,7
2015/8/31,15.4,15.2,20.2,10137.4,0,1
2015/9/1,14.65,2.4,12.1,43234.18,0,9
2015/9/2,13,1.1,12,43387.52,0,12
2015/9/3,12.55,0.3,15.6,40104.27,0,8
2015/9/4,13.4,0.5,16.9,19763.79,0,14
2015/9/5,12.6,0,15.8,8824.06,0,6
2015/9/6,12.05,0,12,32064.32,0,11
2015/9/7,12.9,0,16,43200,0,9
2015/9/8,12.2,0,13,25843.91,0,15
2015/9/9,14.95,0.1,19.1,30957.31,0,11
2015/9/10,16,0,18.4,42910.28,0,14
2015/9/11,15.55,0,16.8,40902.39,0,11
2015/9/12,15.65,2.1,23.3,36232.11,0,4
2015/9/13,13,1.7,13.8,25127.11,0,5
2015/9/14,13.6,5.3,29.1,29273.44,0,7
2015/9/15,13.95,4.7,23,24349.93,0,10
2015/9/16,12.75,14.7,22.8,10198.98,0,14
2015/9/17,13.6,1.5,19.4,35388.71,0,10
2015/9/18,14.1,3.6,12.8,33741.41,0,10
2015/9/19,13.75,0,13,32875.97,0,4
2015/9/20,13.6,0,14.7,29573.75,0,7
2015/9/21,12.85,5.3,20.7,5715.8,0,20
2015/9/22,11.8,14.6,17.1,12932.74,0,8
2015/9/23,12.95,0,20,37199.84,0,15
2015/9/24,13.55,1.1,22.6,33403.57,0,10
2015/9/25,11.7,0,12.4,33952.41,0,12
2015/9/26,12.45,0,10.3,34155.65,0,7
2015/9/27,12.65,0,17,38472.41,0,2
2015/9/28,12.9,0,17.9,38021.3,0,13
2015/9/29,13.3,0,20.1,37863.54,0,12
2015/9/30,13.45,0,23.2,37185.36,0,17
2015/10/1,13.15,0,23.2,36937.9,0,22
2015/10/2,11.8,0,13.4,37395.21,0,11
2015/10/3,11.25,0,8.7,19248.42,0,4
2015/10/4,12.4,0,17.1,33145.91,0,3
2015/10/5,14.75,9.7,21.8,0,0,12
2015/10/6,15.75,12.9,19.4,18816.21,0,11
2015/10/7,12.7,0.1,20.9,0,0,15
2015/10/8,12.05,0,10.4,29143.33,0,14
2015/10/9,12.05,0,10.3,34817.75,0,12
2015/10/10,11.9,0,15.5,9496.79,0,7
2015/10/11,11.1,0,17.9,31028.62,0,10
2015/10/12,10.2,0,15.7,34901.11,0,8
2015/10/13,9.6,0,22.9,33682.13,0,16
2015/10/14,9.05,0,23.4,33618.63,0,16
2015/10/15,9.8,0,17.7,20193.86,0,10
2015/10/16,10.8,0,23.6,0,0,8
2015/10/17,10.95,0,22.4,15278.46,0,6
2015/10/18,11.75,0,15,18595.09,0,5
2015/10/19,11.65,0,15.9,18646.7,0,8
2015/10/20,10.35,0,12.9,32004.91,0,18
2015/10/21,10.45,8.7,18.6,0,0,7
2015/10/22,10.45,0,17.8,3098.28,0,3
2015/10/23,10.25,0,13.8,15934.42,0,12
2015/10/24,11.05,2.4,20.3,0,0,2
2015/10/25,7.3,0,12.4,28916.72,0,3
2015/10/26,10.6,0,20.4,18671.76,0,9
2015/10/27,13.15,4.2,16.5,26317.57,0,8
2015/10/28,12.15,8.1,13.6,18396.98,0,9
2015/10/29,12.4,1.3,28.5,7680.58,0,9
2015/10/30,13.15,3.8,24.2,2190.73,0,8
2015/10/31,11.25,0,12.1,17806.15,0,9
2015/11/1,9.05,0,7.4,2869.89,0,5
2015/11/2,11.15,0,11.2,13426.82,0,13
2015/11/3,10.9,0.5,12.2,7588.37,0,9
2015/11/4,11.55,5,13.1,12286.79,0,9
2015/11/5,13.75,4.8,26,3322.49,0,7
2015/11/6,14.35,6,26.3,0,0,9
2015/11/7,13.5,5.7,36.4,1437.11,0,3
2015/11/8,11.15,0.8,27.9,5819.15,0,7
2015/11/9,11.7,0.5,31.6,0,0,11
2015/11/10,14.2,0,26.5,0,0,15
2015/11/11,13.65,0,25.6,18448.16,0,9
2015/11/12,12.4,0,28.7,16540.61,0,11
2015/11/13,10.4,0.4,28.2,27495.02,0,8
2015/11/14,10.2,4.3,35.2,0,0,3
2015/11/15,13.3,0,35.3,3447.07,0,4
